Geneid	NORMAL_1	RESISTANT_1
6406	0	4
6407	0	0
6590	356	83
8785	0	0
11317	0	4
6385	1369	442
90196	281	20
767557	0	0
27296	5	21
55861	2	8
51604	879	809
102465487	0	0
10406	538	95
10816	0	0
140870	0	0
100526773	0	0
57119	0	0
90199	0	0
259240	0	0
140832	0	0
259239	0	0
280664	0	14
164237	5	2
100500897	0	0
391253	0	23
140686	5	6
116092	162	108
11065	67	108
7125	0	2
90203	150	74
10005	76	21
140831	54	12
90204	116	105
128497	6	2
140825	2	12
5476	1109	1810
5360	2247	551
63935	398	229
63925	221	324
4318	685	37
57468	0	2
57727	505	292
958	342	521
64405	0	0
51006	427	245
63916	441	344
100130934	4	0
7686	3	4
55713	118	530
128506	0	0
64849	41	11
112858	244	82
81031	419	448
2139	174	126
100500814	0	0
23613	769	1764
100131496	0	16
8202	1489	2804
55959	1252	254
101927457	0	0
101060004	0	0
284749	24	0
57580	984	272
10564	1306	6614
102723483	1	0
1434	1014	1377
6780	1428	1206
55661	484	387
57169	950	1407
441951	434	10
26765	0	17
100113393	3	41
692057	2	65
3745	9	0
5740	716	12
105372715	0	0
9334	1266	369
23315	337	489
9825	117	61
55905	691	199
6615	36	0
100887755	0	0
7335	4	4
387522	0	0
387521	205	22
101927541	2	0
101927559	6	0
1051	255	4
100506115	61	0
284751	4	0
101927586	0	0
5770	863	428
693230	0	0
140876	322	45
100302146	0	0
100506175	0	0
84612	156	185
55653	80	47
23394	1523	3422
101927631	16	2
8813	338	1535
27304	123	22
3755	6	38
4773	317	155
100422889	0	0
10079	1215	1009
57167	12	106
101927678	0	0
55734	124	340
101927700	0	0
128553	394	901
101927770	5	0
7764	1567	1585
391257	0	2
8537	2030	3322
100616225	0	0
1591	2241	952
5203	221	267
55816	23	0
101927796	0	0
102723578	0	0
140689	2	0
4159	0	0
116151	1039	81
6790	96	414
1477	306	205
57091	62	14
51507	771	609
140687	2	117
200232	0	1
388799	0	2
105372682	0	0
7022	156	117
655	289	39
102723590	0	0
100422883	0	0
23626	0	0
8480	242	191
100462983	0	4
55544	204	86
140690	0	0
5105	0	2
81030	132	40
56937	529	8
100616353	0	0
128602	0	0
140731	0	0
55370	40	87
57403	553	438
9217	669	2912
164284	20	4
149773	1	0
79160	0	0
100534593	1	29
8675	755	169
79716	2	9
407022	0	0
100126296	0	0
149775	0	0
2778	6684	9749
101927932	2	0
51497	608	617
1522	2197	313
81027	12	103
100533975	0	0
514	30	93
51012	431	0
128611	120	14
1908	0	0
116154	7	8
100506384	0	0
10388	50	183
63939	301	88
5509	70	2
60437	207	904
284756	6	2
729296	0	0
284757	2	2
693231	0	2
101928048	0	0
100616362	0	0
100616440	0	0
100506470	0	0
1002	0	2
100302168	0	0
6874	29	81
105372704	0	0
100422838	0	0
149986	276	269
5688	737	366
26039	206	218
26164	165	76
11255	20	2
105369209	0	6
9885	848	847
11047	347	357
3911	765	3417
100616340	0	0
101928158	1	1
6227	595	193
81928	68	50
140893	24	38
140628	15	0
253868	11	0
128826	0	0
406904	0	0
406923	0	0
28231	23	13
101928465	65	0
100127888	0	0
4923	0	0
100652730	0	0
55257	135	35
101409261	6	0
11054	175	653
1299	20	8
10732	117	137
100132911	3	0
11083	784	2008
54994	767	317
63910	147	18
128408	0	0
63930	0	0
100144596	0	0
100144597	0	0
768097	2	0
768096	0	0
406909	0	0
54915	656	129
79444	0	0
100423014	0	0
128414	0	0
100192386	3	0
55738	386	401
100422945	0	0
57642	0	2
1137	0	0
100130587	0	0
102723788	0	0
3785	0	0
1917	134	69
79144	199	344
5753	290	228
6725	26	4
79025	11	16
85441	256	266
26205	145	29
50861	136	2
100533107	0	0
51750	2	0
8771	0	0
10139	159	186
84619	144	91
54923	25	14
56731	94	81
140685	59	4
101928604	0	0
100128998	0	0
140701	2	14
7165	1066	282
80331	921	569
100126329	0	2
100126339	0	0
100126352	0	0
100126330	0	0
103504732	0	0
54963	189	329
100302137	1	0
693232	0	0
100113386	12	2
57473	163	336
140700	90	39
24148	764	1694
284739	1	2
6919	105	57
54345	21	48
10287	129	10
102466741	0	0
4987	4	0
198437	0	0
2832	0	0
4661	0	0
55251	417	3
140849	0	10
102724184	0	0
102723996	27	2
102724023	93	38
102724159	153	47
102724200	42	0
102724219	0	0
102724334	0	0
102724385	0	0
102724398	0	0
102724428	72	108
102724441	2	0
102724560	24	10
102724594	53	13
102724652	0	0
102466252	0	0
102724843	4	0
102724951	0	0
102723360	0	0
102723553	0	0
102723451	0	0
102723475	0	0
102465433	0	0
100500862	0	0
100500815	0	0
103504727	0	0
103504739	0	0
103504733	0	0
103504731	0	0
103504728	0	0
105372731	0	0
100132288	35	27
101927345	0	3
441058	0	0
85319	0	1
105378260	0	0
7179	0	3
149992	0	0
100423018	0	0
102724188	0	0
317754	0	0
100423008	0	0
103504736	0	0
54055	58	0
391267	1	529
149998	1	7
54033	13	21
150000	2	2
6782	699	115
64092	424	175
100874190	0	0
388813	0	2
8204	904	772
29761	498	1166
388815	32	0
407055	0	0
406885	0	0
406912	0	0
100505929	0	0
100189284	0	0
1525	1802	1340
10950	206	209
246312	1	0
54149	567	64
140578	16	0
54075	0	0
5651	0	0
101927797	0	0
100422920	0	0
387486	0	0
4685	12	0
378828	0	0
101927821	0	0
101927843	0	0
54143	0	0
102466967	0	0
266917	0	0
101927869	0	0
339622	0	0
54072	2	0
114614	27	1
406947	0	0
282566	2	0
54148	180	215
58494	217	35
522	428	255
2551	734	355
351	8026	5333
105372811	0	0
100996571	0	2
116159	289	28
9510	989	241
11096	209	33
100616243	0	0
54088	0	0
246705	0	0
284825	0	0
101927973	2	0
118421	0	0
29104	63	38
26046	812	1359
10069	200	70
10600	698	1148
10694	1564	1149
56911	101	119
193629	2	0
571	1343	924
100874322	1	2
2897	5	85
100379661	4	7
642976	14	0
26285	0	0
266919	0	0
9073	20	0
643803	0	0
100131902	0	0
388818	0	0
643812	0	0
337963	0	0
337959	0	0
100422891	0	0
140258	0	0
337960	0	0
284827	0	0
254950	0	0
337882	0	0
337969	0	0
337970	0	0
337971	0	0
337972	0	0
337973	0	0
337974	0	0
100288287	0	0
337968	0	0
337967	0	0
337979	0	0
337966	0	0
337975	0	0
100151643	0	0
337976	0	0
337985	0	0
100288323	0	0
337978	0	0
337977	0	0
337879	0	0
337878	0	0
337880	0	0
728299	0	0
7074	647	1043
150051	2	4
6647	665	2225
57466	316	1493
30811	46	16
100551499	0	0
54069	93	51
56246	2	38
9875	378	778
677846	0	14
84996	20	0
59271	102	81
140290	1	5
56683	219	214
8867	296	448
100506215	14	74
94104	349	1275
54067	1	0
56245	0	0
102724502	0	0
10215	4	0
101930746	0	0
116448	0	0
101928107	0	0
728409	0	0
3455	485	940
100288432	23	9
3588	562	662
3454	1484	946
3460	14	324
757	67	8
54943	0	0
2618	603	568
6651	3636	11876
102465248	0	0
29980	72	173
9946	136	302
6453	533	682
539	1076	757
100506334	25	2
400863	4	0
6526	577	615
64968	187	99
114036	1	0
9992	11	2
54065	3	4
101928147	0	0
3753	2	0
101928182	0	0
1827	507	126
54102	216	230
54064	0	0
100506385	5	0
861	1356	803
80215	0	6
100506403	0	0
768219	0	0
101928269	0	0
100996609	0	0
54093	181	311
100133286	0	0
873	291	27
100506428	28	2
874	39	27
9980	305	605
23515	911	1387
8208	50	93
23562	0	4
6493	86	167
3141	364	645
53820	8	7
51227	110	146
7267	2675	5872
257203	0	0
10311	630	203
1859	845	1204
3763	2	0
10281	0	0
84677	0	0
259234	0	0
3772	925	388
102724678	2	0
2078	220	52
400866	1	0
2114	1968	1846
101928398	0	0
400867	0	2
101928435	0	0
8624	167	123
54014	1176	3579
103091865	0	0
100874093	0	0
3150	1353	2655
7485	229	85
150082	8	67
6450	45	21
102466972	0	0
114041	26	33
10317	55	42
150084	13	24
5121	60	0
1826	2	0
100616148	0	0
100506492	0	0
100874326	0	0
284835	0	0
100423023	0	0
25825	618	472
191585	4	558
54097	447	621
4600	752	513
4599	1154	771
7113	659	383
54090	0	0
150135	0	6
54089	0	0
54101	287	363
102465488	0	0
63977	172	181
25966	809	364
49854	287	193
150142	2	0
89766	2	4
150147	0	0
9619	537	470
7033	20	61
7032	4	16
7031	61	987
64699	46	170
53347	124	20
89765	25	32
54020	325	571
5152	80	168
10785	86	192
4731	202	747
105372818	1	21
100847013	0	0
5316	244	95
875	50	4
7307	23	10
1409	0	0
105372843	2	0
100126693	0	0
150094	107	24
284836	0	0
114038	0	0
11077	0	16
102464825	0	0
23076	433	331
8566	901	629
105372824	3	9
1476	1479	7306
8568	192	237
284837	123	0
56894	931	408
7109	534	1000
5822	12	6
8209	85	7
23308	25	0
29947	0	0
326	1	4
5211	1149	1326
755	83	49
7226	79	130
101928607	0	0
100861510	0	0
81543	39	8
54084	0	18
54082	0	0
114043	0	7
386677	0	0
386679	0	0
386682	0	0
386672	0	6
386680	0	0
386674	0	0
386675	0	0
386681	0	0
386676	0	0
353333	0	0
386678	0	0
386684	0	0
386683	0	0
353323	0	0
353332	0	0
386685	0	0
7327	796	149
101928689	1	0
6612	767	119
754	3267	562
3689	1322	214
100505746	44	0
84536	17	8
85395	12	40
727699	0	0
378825	0	0
105372836	1	0
728039	12	0
104	360	84
23275	265	161
642852	119	0
388830	1	0
80781	911	460
100874236	0	0
378832	0	0
102465489	0	0
6573	44	28
100129027	0	0
54039	13	10
101928796	0	0
1291	3285	1112
1292	3297	1070
10841	0	2
84221	0	0
4047	140	150
114044	27	8
8888	791	1391
54059	63	73
54058	21	20
5116	404	4286
23181	586	1131
100862692	1	2
6285	161	14
3275	1087	684
105379419	0	0
102723780	0	2
105379427	0	0
102723769	1	0
81061	0	7
23784	1	12
100852406	0	0
503637	31	0
101929839	3	4
150160	0	0
387590	38	57
23783	2	14
150165	0	0
27437	0	0
128954	0	0
100130418	16	0
23765	405	576
27439	11	0
100996342	0	1
27440	211	60
100130717	0	0
51816	1849	60
27442	0	0
27443	159	510
83733	0	9
101929372	0	0
529	868	434
23786	613	251
637	347	127
100423025	0	0
200298	16	0
57553	268	576
693233	0	4
100192420	0	0
55670	360	314
51807	12	50
11274	99	43
100996415	0	0
729461	0	0
105369191	0	0
653203	0	0
100996401	0	0
728229	0	1
728233	42	859
85376	2	4
642643	0	0
105372867	0	0
2679	0	8
102724123	0	0
8214	2	0
5625	7	0
26220	1	0
105372855	0	0
25787	2	0
26222	1	0
9993	926	197
25786	8	0
8220	88	36
23617	0	0
2928	0	0
100652736	0	0
6576	136	208
8218	28	120
7290	367	408
64976	188	79
128977	158	25
7353	289	285
8318	30	52
7122	41	4
150185	0	0
5413	0	0
100526833	2	4
2812	0	0
6899	17	443
54584	11	11
79680	359	71
10587	149	260
1312	713	277
100616414	0	1
421	46	71
128989	172	82
406961	0	0
54487	310	519
100500860	0	0
100302197	0	0
27037	264	87
102465490	0	0
5902	298	431
29801	157	176
388849	4	8
284865	5	0
150197	0	0
65078	1	13
100302118	0	2
85359	165	43
101927859	0	0
105377189	0	0
373856	2	0
7625	93	60
91179	35	19
84861	114	74
51586	505	983
266697	0	0
84222	0	6
5297	927	1870
3053	0	142
9342	436	275
1399	1126	343
101928891	0	0
150209	22	61
8216	475	382
80764	76	31
439931	18	4
113691	4	0
9127	23	8
6545	31	30
693234	0	0
440799	0	0
400891	0	0
400892	1	0
642633	0	0
728441	2	8
29797	1	0
105369215	0	0
100996335	0	0
440804	0	0
23119	55	44
645426	1	2
375133	83	367
150221	0	0
7332	1019	321
150223	22	2
164592	0	2
23753	51	36
100126318	0	0
406920	0	1
23759	410	639
29799	89	17
5594	1696	472
9647	441	73
8940	167	240
649179	4	0
28763	2	0
28784	451	2
28764	0	0
28771	0	0
84097	0	0
28757	0	0
28759	0	0
28760	0	0
28765	0	0
28819	0	0
28774	1	6
28785	569	1
28761	0	0
28758	0	0
28778	712	21
28766	0	0
28770	1	0
28772	17	1
28762	0	0
7441	1	0
96610	150	229
28779	0	4
28820	4	0
28821	7	6
28773	171	0
28780	2	0
28822	488	43
28775	1473	12
28781	18	0
28823	72	0
28776	40	3
28767	0	0
84089	0	0
28825	365	3
28768	0	0
28783	4	0
28826	62	0
28777	0	0
140883	0	0
129025	0	0
23532	0	0
648691	0	0
28810	1	0
28811	5	0
28787	0	0
28788	0	0
28789	0	0
25812	9	2
91227	1	0
28790	1	2
28812	1	1
28791	7	4
28792	0	0
84090	0	0
28793	757	40
28813	1677	137
28795	0	0
28796	800	106
28769	0	0
28797	895	6
28814	15	4
28798	0	0
28799	101	1
28800	0	0
28815	2613	414
28801	1	0
28802	4	8
28816	1586	48
28803	72	4
28804	14	10
723778	0	0
28817	263	80
28805	0	0
28806	2	0
28818	26	4
28807	0	0
28786	1	0
28808	2	0
28809	1131	113
100847006	0	0
100423062	528	132
28833	0	0
3537	0	0
28832	13	0
3538	9988	3249
28831	142	1
3539	5242	3718
28830	0	0
3540	0	0
28829	0	0
3541	54	174
28827	0	0
28834	29	25
27156	0	2
2781	30	4
9609	98	65
613	482	952
26226	3	57
649264	0	0
150244	0	0
101929374	0	0
388882	0	0
101978785	0	0
3543	3	0
51233	0	17
91316	128	174
266747	109	128
7621	50	102
29802	34	2
150248	0	0
400916	0	1
4320	0	0
6598	0	0
91319	0	0
66035	0	0
284889	0	0
4282	0	0
100652871	0	0
653689	0	8
100037417	0	0
1652	0	0
2953	2	0
25774	0	0
102725204	0	0
23523	620	2278
56241	30	8
2687	202	17
29774	16	6
101730217	0	9
23384	167	0
135	1	0
646023	5	4
51733	0	7
83606	663	73
6634	920	678
2678	47	40
388886	14	16
644165	4	0
646074	3	0
440822	0	0
7152	0	0
129049	46	16
255349	0	0
85379	685	500
100128531	11	0
1417	0	14
1415	1	4
91353	1	19
100652901	5	2
91355	46	101
1416	69	59
102466198	0	0
157	516	371
84700	10	13
23544	2	2
57168	39	8
89781	376	735
402055	114	120
24144	352	320
8459	347	22
100313914	0	3
1414	4	0
1413	0	0
440823	390	8
102724827	26	1
101929539	3	0
284898	0	0
4330	54	4
23760	855	1112
284900	67	0
100423034	0	0
100422998	0	0
23331	361	365
102466081	0	0
11200	114	214
150274	117	120
150275	517	187
7494	5365	466
84133	113	46
100874123	0	0
25770	3	2
83999	594	296
129080	72	14
25807	48	7
2130	1615	2815
10634	57	42
10633	0	2
162	1262	822
100500833	2	0
100113380	0	0
5988	0	0
10740	6	0
4744	13	44
8563	230	360
8508	613	285
4771	291	918
164633	0	6
55954	56	12
29796	346	290
84164	797	961
8897	894	1118
102466742	0	0
101929664	1	1
150280	0	0
3976	203	50
5008	134	0
652968	60	10
83874	196	44
10291	1085	744
550631	7	27
85371	17	13
200312	61	16
23541	55	106
51537	80	22
266629	0	0
376844	0	0
284904	10	4
730005	8	0
9514	2	0
23481	444	325
6948	395	68
339665	12	4
150290	95	26
101929728	0	0
23762	187	81
100422912	0	0
150291	0	12
22880	401	699
55000	2674	23
6525	335	89
140606	56	13
27124	40	25
50487	0	2
100500901	0	0
91445	550	53
3985	812	475
113791	960	141
23598	487	137
101929760	1	0
54944	28	0
4733	372	418
56478	276	555
100873756	0	0
9814	152	477
23761	284	179
102465666	0	0
253143	678	1331
9681	284	883
25775	4	0
7533	1005	217
6523	7	0
23782	0	0
150297	0	0
10739	3	0
6527	1	31
10738	0	0
10737	1	2
339666	3	0
51493	827	621
254240	0	0
25793	1022	1548
8224	6	0
7078	3074	207
9215	359	669
100616295	0	0
100506195	0	1
91464	0	0
104310353	0	0
10042	388	471
10043	238	142
105377197	0	0
100500826	0	0
102464824	0	0
3162	445	103
4174	381	108
23551	35	4
4151	1	2
80830	1849	431
80831	0	0
23543	122	42
80833	535	231
80832	401	512
23780	717	849
8542	2942	1247
4627	8449	10325
102465491	1	0
25828	551	136
80020	161	28
8664	2002	904
10369	0	0
11020	99	93
5816	0	0
4689	212	24
1439	958	129
100506241	0	0
339669	0	0
7263	223	27
4357	158	76
79734	127	66
164656	4	3
3560	404	27
114904	192	8
6753	10	0
5880	880	190
27128	477	61
114794	2	0
100506271	0	0
4242	229	15
29775	97	77
11135	135	30
3957	14	64
26088	391	415
23616	249	407
101927051	0	4
57026	66	12
3956	640	27
79159	104	71
11078	663	3073
102724378	2	1
3005	830	505
23464	53	30
8484	0	0
129138	123	21
724028	0	0
724029	0	2
51386	3784	1688
85377	490	510
84645	117	185
5435	104	91
102465492	0	0
6663	9	18
105369188	0	7
100616146	0	0
9463	135	651
23539	4	15
80115	14	6
8398	138	330
23764	301	42
25829	659	370
1454	0	1
102800317	0	0
400927	0	1
3761	0	0
11015	145	100
10521	5892	8078
11144	6	22
646851	39	69
25776	197	72
56993	380	136
9929	654	136
9567	492	488
25777	1234	430
10126	124	15
23467	147	14
23466	797	35
200315	45	1
9582	20	30
100874530	0	0
27350	429	186
140564	156	148
200316	163	105
60489	341	118
164668	8	25
23492	677	39
5155	109	7
6122	19720	5992
116938	4	6
116937	0	7
116936	5	0
26807	0	4
9145	200	63
10454	239	54
100506472	5	0
4248	134	19
104502417	0	0
54471	599	111
468	2159	1366
91582	116	59
8911	38	73
150350	0	38
9402	138	52
113828	78	59
100130899	150	6
23112	538	2055
158	420	830
27352	588	293
57591	361	233
101927257	0	1
2847	7	0
10478	172	131
100616283	0	0
6767	2950	2205
63929	150	500
150353	2	41
9978	299	292
100302237	1	0
2033	1435	9247
101927279	0	0
83746	302	209
150356	9	9
5905	651	346
102466758	0	0
23264	944	604
7008	253	36
100996598	0	0
10766	834	168
84844	175	37
50	645	700
171568	222	91
27254	41	0
5372	174	79
27351	313	96
2547	2634	1566
4809	685	109
79640	191	8
150365	80	20
79879	214	45
6721	879	3238
407039	0	0
440829	1	0
100616259	15	0
115650	27	0
79019	18	12
339674	0	0
105373094	0	0
55964	14	2
164684	0	8
4668	625	218
150368	32	6
91689	0	0
4700	0	0
100132273	0	0
1565	2	2
1564	0	4
6942	4	2
388906	0	0
102723775	7	0
150372	169	20
94009	2	0
27341	294	74
253190	27	79
91695	30	32
84271	760	278
267010	0	4
1727	1080	648
267020	0	10
53947	150	112
26286	593	401
11252	700	154
100506679	0	0
25809	34	42
638	18	26
27349	77	58
706	185	83
23170	274	122
80274	68	22
758	0	0
100874197	0	0
64800	14	117
25830	0	33
105373057	0	0
150379	0	0
80339	4	21
25813	474	263
29780	174	108
7235	0	0
64098	409	70
85352	128	0
101927526	0	0
84247	471	12
388910	0	0
414351	0	0
55615	59	16
553158	0	0
23779	0	4
112885	0	0
100506714	44	0
10762	1220	1034
23313	807	103
100302149	1	2
7380	174	61
55007	737	416
27127	3	39
26150	8	20
2192	6559	952
25814	1035	1625
100616253	0	0
105373071	1	0
7477	354	139
730668	0	0
100271722	17	2
55267	2	13
150381	7	2
400931	16	149
100500828	0	0
406883	0	0
100616143	0	0
406884	0	0
5465	489	296
150383	54	6
10343	4	50
55020	218	121
150384	2	0
51512	65	159
55687	66	574
9620	496	605
23151	219	142
64781	630	53
25771	238	600
642757	0	55
101927722	0	1
400932	0	0
284930	0	0
100422916	0	0
25817	37	0
284933	0	0
100616415	0	0
100128946	0	0
348645	8	13
100500882	0	0
23774	264	733
105373090	3	0
105373091	0	0
9889	379	89
79087	236	251
79174	254	67
415116	292	94
102465493	0	0
400935	6	2
164714	0	0
23209	25	22
54456	9	5
56666	15	14
80305	280	187
83642	112	184
85378	602	871
83933	163	144
6300	47	22
5600	113	9
23654	2657	3569
414918	76	42
9701	463	571
6305	709	753
79924	3	4
55586	0	0
91289	278	130
29781	201	166
9997	0	1
1890	392	248
440836	45	44
113730	85	12
644186	4	0
1375	1	0
386593	0	0
1120	0	0
100144603	0	0
23542	6	8
105373099	0	0
410	306	76
85358	119	570
49	2	4
284942	24	75
11158	226	204
102723448	0	0
10752	82	179
101927193	0	0
101927215	8	0
27255	0	2
152330	161	51
100873976	0	0
100873975	1	0
3568	64	0
51095	275	338
51185	433	901
57633	618	184
285362	379	433
6419	166	253
100996539	8	0
3708	873	356
100126791	2	0
100507582	37	1
8553	1076	1140
55207	1337	500
9695	1486	645
100616334	0	0
101927347	0	0
2917	5	8
100873937	0	0
101927394	0	0
100288428	2	0
29995	262	13
29931	25	0
51066	5	2
859	1	0
5021	13	2
56852	103	120
9901	488	580
101927416	0	0
100288831	0	0
25917	499	318
440944	88	0
